DISTRICTS,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER THEFTS,FORGERY,COUNTERFEITING,sum
"TIKAMGARH, MADHYA PRADESH",43.5,33.64285714,2.357142857,74.71428571,0.0,61.78571429,40.57142857,2.071428571,1.714285714,28.64285714,161.7857143,160.2857143,36.07142857,119.1428571,53.78571429,3.0,17.42857143,0.0,21.07142857,890.3571429,18.14285714,145.3571429,3.785714286,37.0,1.0,132.8571429,5.071428571,0.0,0.0,2095.1428572490004
"TINSUKIA, ASSAM",96.71428571,18.5,2.214285714,61.21428571,0.0,51.57142857,200.0,15.92857143,0.142857143,34.35714286,146.7142857,516.5,35.92857143,441.0,38.21428571,42.71428571,29.28571429,1.428571429,12.21428571,148.7142857,3.642857143,27.5,0.0,77.42857143,0.0,105.3571429,39.57142857,0.214285714,0.214285714,2147.2857142870002
"TIRAP, ARUNACHAL PRADESH",5.0,3.785714286,0.214285714,1.642857143,0.0,1.214285714,11.42857143,1.357142857,0.0,4.642857143,16.71428571,19.07142857,1.857142857,16.42857143,0.5,1.428571429,1.357142857,0.428571429,0.5,20.42857143,0.071428571,3.214285714,0.0,0.214285714,0.0,2.571428571,0.785714286,0.0,0.0,114.857142855
"TIRUPATHI URBAN, ANDHRA PRADESH",12.35714286,13.35714286,0.428571429,7.214285714,0.0,4.357142857,16.85714286,0.571428571,0.0,4.5,80.78571429,291.4285714,112.5,131.3571429,12.0,2.357142857,72.28571429,0.5,2.571428571,189.1428571,2.571428571,21.85714286,5.285714286,42.35714286,0.0,123.1428571,47.57142857,0.0,1.5,1198.857142806
"TIRUPPUR CITY, TAMIL NADU",1.428571429,2.714285714,0.071428571,1.071428571,0.0,0.357142857,3.428571429,0.0,0.0,3.928571429,15.71428571,24.14285714,20.35714286,0.0,3.142857143,0.5,7.571428571,0.0,0.214285714,0.857142857,0.0,1.0,0.0,1.571428571,0.0,64.35714286,3.785714286,0.0,0.428571429,156.64285714099998
"TIRUPPUR, TAMIL NADU",24.21428571,17.5,0.0,5.5,0.0,4.642857143,48.28571429,2.5,0.142857143,44.85714286,112.4285714,269.1428571,118.7857143,139.6428571,25.78571429,6.571428571,51.64285714,1.214285714,3.285714286,186.4285714,2.571428571,16.71428571,1.071428571,27.21428571,0.0,446.7857143,10.71428571,0.0,0.428571429,1568.0714284480002
"TONK, RAJASTHAN",21.28571429,25.71428571,1.5,30.42857143,0.0,22.35714286,131.1428571,0.357142857,0.285714286,8.5,110.0,301.8571429,121.1428571,167.6428571,92.57142857,11.21428571,229.8571429,0.428571429,10.28571429,1048.071429,4.214285714,53.64285714,2.142857143,245.1428571,0.214285714,176.2857143,13.07142857,0.0,0.214285714,2829.5714289270013
"TOTAL, A & N ISLANDS",11.42857143,4.642857143,1.5,7.785714286,0.0,7.785714286,13.42857143,1.071428571,0.0,5.285714286,63.71428571,80.28571429,6.071428571,74.21428571,10.0,5.142857143,18.07142857,0.785714286,7.0,78.92857143,0.428571429,15.28571429,3.071428571,8.642857143,0.0,3.0,0.0,0.0,0.0,427.571428575
"TOTAL, A&N ISLANDS",0.571428571,0.785714286,0.428571429,6.857142857,0.0,2.357142857,3.142857143,0.0,0.0,0.142857143,9.142857143,3.214285714,0.285714286,0.0,1.428571429,0.428571429,5.071428571,0.0,0.357142857,4.142857143,0.214285714,6.571428571,0.0,1.0,0.0,17.85714286,2.928571429,0.285714286,0.214285714,67.428571432
"TOTAL, ANDHRA PRADESH",2352.214286,1711.428571,129.7142857,1180.5,0.142857143,1032.285714,3186.428571,152.6428571,5.785714286,574.1428571,7626.714286,21629.07143,5513.142857,15324.71429,2107.428571,933.0714286,7423.857143,221.9285714,887.0,39125.64286,459.2857143,4742.214286,2580.785714,8954.928571,1.214285714,12012.07143,791.2142857,14.21428571,34.28571429,140708.071437043
"TOTAL, ARUNACHAL PRADESH",66.21428571,33.21428571,2.857142857,54.21428571,0.285714286,42.0,143.2857143,20.28571429,0.285714286,64.57142857,230.5714286,405.4285714,88.14285714,293.0,29.0,38.42857143,44.5,3.714285714,20.64285714,403.6428571,0.214285714,73.71428571,1.285714286,14.92857143,0.0,81.28571429,24.28571429,1.0,0.214285714,2181.214285677
"TOTAL, ASSAM",1205.928571,486.0,56.35714286,1596.071429,0.357142857,1298.285714,4680.285714,336.0,19.5,607.5,3190.0,7015.142857,1355.5,4999.714286,2874.5,739.5714286,1096.214286,64.14285714,618.6428571,6024.928571,104.5714286,1415.714286,8.0,3501.0,0.571428571,2783.642857,659.9285714,7.071428571,13.21428571,46758.35714240899
"TOTAL, BIHAR",3189.142857,3235.571429,309.7142857,1213.5,0.142857143,1019.5,6255.714286,869.6428571,94.35714286,1804.714286,3545.785714,12590.0,3074.928571,8510.785714,9445.285714,1196.214286,2562.642857,59.0,644.7142857,15997.71429,1065.785714,632.7142857,16.14285714,2168.0,31.42857143,4173.285714,1004.285714,69.07142857,45.42857143,84825.214288773
"TOTAL, CHANDIGARH",19.07142857,23.85714286,6.357142857,33.14285714,0.0,24.28571429,118.1428571,3.071428571,2.5,33.0,229.6428571,1409.571429,715.1428571,662.7857143,58.64285714,31.0,182.0,1.928571429,5.357142857,61.0,3.142857143,35.14285714,10.21428571,67.71428571,0.0,41.35714286,31.64285714,0.285714286,0.0,3810.000000303
"TOTAL, CHHATTISGARH",932.7142857,616.1428571,26.92857143,1154.785714,0.0,952.7142857,765.5714286,113.1428571,12.42857143,394.1428571,3653.571429,4926.5,1633.071429,3048.428571,904.9285714,133.9285714,566.2857143,41.28571429,246.0,6639.142857,90.71428571,1683.357143,123.2142857,752.6428571,0.357142857,2919.571429,245.0,4.214285714,4.5,32585.285714630994
"TOTAL, D & N HAVELI",7.714285714,2.214285714,0.214285714,4.0,0.0,4.0,20.14285714,2.857142857,0.0,2.142857143,27.71428571,55.21428571,20.64285714,34.57142857,18.57142857,11.64285714,12.21428571,1.0,3.928571429,22.71428571,0.071428571,3.571428571,0.285714286,2.714285714,0.0,10.57142857,0.0,0.0,0.0,268.714285683
"TOTAL, D&N HAVELI",0.285714286,0.071428571,0.142857143,1.071428571,0.0,0.357142857,2.0,0.0,0.0,0.142857143,2.142857143,2.714285714,0.928571429,0.0,0.857142857,0.071428571,1.571428571,0.0,0.357142857,1.857142857,0.0,0.428571429,0.0,0.428571429,0.0,12.42857143,1.785714286,0.0,0.214285714,29.857142857999996
"TOTAL, DAMAN & DIU",5.357142857,3.142857143,0.357142857,1.857142857,0.0,1.571428571,5.857142857,2.428571429,0.071428571,2.0,37.28571429,42.5,26.14285714,15.85714286,19.57142857,4.857142857,7.928571429,2.142857143,2.428571429,15.71428571,0.214285714,1.5,0.142857143,2.571428571,0.0,26.64285714,0.5,0.285714286,0.0,228.92857142399998
"TOTAL, DELHI UT",41.85714286,55.0,74.71428571,454.1428571,0.0,160.2142857,1020.428571,11.71428571,0.357142857,461.7142857,1472.714286,5625.214286,1670.285714,0.0,24.0,48.28571429,328.6428571,0.0,13.57142857,98.57142857,10.92857143,811.8571429,0.0,226.6428571,0.0,939.0714286,3954.928571,25.64285714,15.78571429,17546.285713626996
"TOTAL, GOA",37.21428571,22.21428571,5.214285714,45.5,0.0,31.92857143,55.42857143,5.785714286,0.0,23.57142857,317.4285714,657.0714286,233.0714286,369.1428571,77.07142857,45.92857143,102.5714286,11.57142857,22.35714286,179.6428571,1.357142857,60.42857143,8.785714286,16.14285714,0.0,267.9285714,54.85714286,0.642857143,3.214285714,2656.0714285100003
"TOTAL, GUJARAT",1064.214286,490.5714286,35.0,484.1428571,0.0,364.7142857,2566.857143,316.7142857,14.14285714,1113.714286,4974.5,16253.14286,7506.142857,8299.857143,1785.785714,1261.357143,1331.428571,184.4285714,418.8571429,10138.85714,37.5,860.5714286,97.5,4673.0,0.0,7039.857143,447.1428571,17.57142857,20.21428571,71797.78571451998
"TOTAL, HARYANA",826.9285714,586.9285714,66.5,719.1428571,0.071428571,558.0714286,1676.857143,122.7857143,178.6428571,481.7857143,4281.285714,10836.28571,7014.5,3416.285714,1184.142857,652.8571429,1251.428571,26.57142857,150.6428571,3899.714286,244.5,635.9285714,584.8571429,2185.0,0.0,2147.5,405.5,47.64285714,4.071428571,44186.428566352006
"TOTAL, HIMACHAL PRADESH",113.1428571,64.14285714,9.928571429,189.8571429,0.0,149.5,300.2857143,3.785714286,0.071428571,18.0,818.3571429,736.4285714,228.8571429,479.0,573.7142857,102.0,217.2857143,3.857142857,112.9285714,1221.071429,4.0,342.3571429,31.35714286,255.0,0.0,729.7857143,28.57142857,3.5,0.428571429,6737.214286242
"TOTAL, JAMMU & KASHMIR",461.4285714,770.5,26.21428571,273.0714286,0.0,224.3571429,1503.571429,14.28571429,0.0,100.0714286,1413.142857,1967.142857,625.5,1266.428571,1375.785714,113.2857143,425.7142857,22.71428571,237.5,326.0714286,10.0,1058.928571,285.2142857,161.9285714,0.0,795.0714286,75.21428571,1.714285714,2.785714286,13537.642856220002
"TOTAL, JHARKHAND",1479.857143,941.2142857,92.5,894.0714286,0.357142857,732.5714286,1414.142857,456.7142857,38.85714286,659.4285714,1397.428571,5597.714286,1499.857143,3773.0,2329.928571,381.9285714,809.3571429,14.5,150.4285714,3066.071429,260.0714286,350.0714286,17.64285714,705.0714286,10.35714286,1443.714286,324.8571429,25.42857143,1.285714286,28868.428571832996
"TOTAL, KARNATAKA",1540.928571,1481.214286,74.35714286,654.8571429,0.142857143,465.7857143,1708.857143,226.0714286,223.7142857,1414.5,6097.285714,15784.21429,6772.857143,8179.714286,6539.142857,416.0,3805.0,111.6428571,299.6428571,18197.57143,230.7857143,2468.928571,59.35714286,2362.642857,3.357142857,3991.785714,831.6428571,25.07142857,11.5,83978.57143338998
"TOTAL, KERALA",364.2857143,428.7857143,243.8571429,823.1428571,0.0,628.7142857,444.7142857,107.5714286,133.0714286,657.0,3805.357143,4789.5,1648.071429,2920.5,7708.142857,331.2142857,3560.642857,78.07142857,430.9285714,16864.64286,23.5,2909.857143,236.0,3642.357143,0.0,8323.357143,220.9285714,11.14285714,14.14285714,61349.50000355001
"TOTAL, LAKSHADWEEP",0.214285714,0.428571429,0.0,0.714285714,0.0,0.571428571,0.142857143,0.214285714,0.0,0.0,4.0,9.142857143,0.785714286,7.285714286,12.21428571,0.285714286,0.0,0.071428571,1.928571429,4.214285714,0.0,0.785714286,0.0,0.5,0.0,0.071428571,1.071428571,0.142857143,0.0,44.785714281
"TOTAL, MADHYA PRADESH",2190.928571,2278.357143,146.2142857,3669.357143,0.071428571,2960.428571,2827.285714,133.2142857,122.9285714,1734.5,11540.42857,20936.0,8245.357143,11696.28571,2499.428571,510.2142857,1455.928571,30.28571429,801.3571429,31200.21429,697.7857143,7139.571429,665.5,3315.714286,4.285714286,8712.285714,994.3571429,13.64285714,6.857142857,126528.785711744
"TOTAL, MAHARASHTRA",2531.214286,1657.285714,113.6428571,2022.5,0.142857143,1539.142857,2699.142857,710.3571429,282.1428571,3370.357143,15711.35714,43792.14286,13476.07143,27755.35714,7582.285714,1623.142857,6418.642857,271.8571429,1121.071429,26429.57143,323.4285714,4455.071429,865.0,6289.928571,0.142857143,13354.92857,2560.714286,92.35714286,43.07142857,187092.071427116
"TOTAL, MANIPUR",146.5,268.7857143,3.357142857,43.78571429,0.0,33.0,284.7142857,3.428571429,80.07142857,6.428571429,64.64285714,416.7857143,257.6428571,144.2857143,75.21428571,32.0,95.0,6.5,71.07142857,284.3571429,0.214285714,50.0,0.214285714,18.57142857,0.0,74.92857143,14.85714286,0.928571429,0.214285714,2477.5000000260006
"TOTAL, MEGHALAYA",134.9285714,51.14285714,6.857142857,100.0,0.0,81.5,129.7142857,65.0,1.214285714,76.35714286,155.7142857,490.0714286,117.5,324.1428571,11.64285714,26.28571429,84.78571429,6.285714286,34.35714286,145.8571429,1.142857143,60.71428571,0.571428571,14.78571429,0.285714286,90.64285714,48.42857143,2.857142857,2.142857143,2264.928571407
"TOTAL, MIZORAM",31.78571429,20.0,5.285714286,84.78571429,0.071428571,68.0,14.71428571,4.357142857,0.0,8.571428571,406.2857143,761.0714286,39.64285714,667.0714286,3.428571429,21.35714286,57.42857143,8.642857143,20.64285714,101.1428571,0.285714286,76.28571429,0.428571429,4.428571429,0.214285714,35.28571429,54.35714286,0.357142857,1.5,2497.428571472
"TOTAL, NAGALAND",78.28571429,37.14285714,7.428571429,22.35714286,0.0,18.14285714,61.28571429,10.07142857,0.0,77.14285714,89.57142857,301.4285714,95.42857143,191.7142857,6.5,12.42857143,31.07142857,3.857142857,5.5,41.28571429,0.0,9.285714286,0.714285714,0.857142857,0.071428571,39.64285714,14.28571429,1.214285714,0.857142857,1157.5714285350005
"TOTAL, ODISHA",1135.928571,1285.5,52.21428571,1242.642857,0.0,963.5714286,1828.857143,310.6428571,56.85714286,1180.928571,3190.642857,6589.071429,1855.142857,4304.714286,1748.214286,283.0714286,1115.428571,17.28571429,411.2142857,6201.642857,356.8571429,2985.0,209.9285714,1557.928571,1.285714286,3568.142857,429.2142857,2.571428571,4.5,42888.999998716994
"TOTAL, PUDUCHERRY",27.28571429,25.57142857,5.785714286,7.642857143,0.071428571,6.285714286,26.0,3.142857143,3.571428571,6.785714286,84.71428571,556.4285714,342.7857143,203.7142857,133.2142857,8.0,44.5,2.285714286,13.64285714,778.8571429,1.928571429,49.5,20.28571429,7.785714286,0.0,300.7857143,9.928571429,0.928571429,0.0,2671.4285714449998
"TOTAL, PUNJAB",732.8571429,804.3571429,121.5714286,611.1428571,0.071428571,461.6428571,1309.857143,37.42857143,105.1428571,141.7857143,2380.928571,3969.285714,1644.357143,2089.214286,2.428571429,277.9285714,2974.857143,53.07142857,69.28571429,4496.714286,116.8571429,453.0714286,54.42857143,977.0714286,0.142857143,2967.785714,235.7142857,3.214285714,4.5,27096.714285776998
"TOTAL, RAJASTHAN",1248.642857,1652.571429,82.28571429,1960.571429,0.214285714,1426.5,5199.714286,49.35714286,63.64285714,740.8571429,5573.285714,18719.21429,8740.857143,9115.5,2653.214286,737.9285714,11570.78571,51.85714286,631.0714286,19309.64286,391.0,3063.357143,25.28571429,8286.142857,0.428571429,7958.0,862.8571429,308.2857143,12.07142857,110435.142861253
"TOTAL, SIKKIM",12.71428571,8.928571429,2.857142857,24.64285714,0.071428571,17.35714286,13.71428571,0.571428571,0.0,5.5,78.64285714,81.78571429,8.285714286,66.07142857,30.21428571,4.571428571,27.64285714,1.357142857,8.571428571,75.35714286,0.142857143,21.71428571,1.0,3.5,0.0,48.78571429,7.428571429,0.5,0.642857143,552.5714285580001
"TOTAL, TAMIL NADU",1566.571429,2108.5,28.07142857,595.2142857,0.142857143,529.0714286,2435.571429,102.7857143,27.21428571,945.7857143,4562.214286,14080.64286,3834.714286,9679.071429,3081.928571,234.4285714,2587.5,172.8571429,630.2857143,20265.07143,172.2857143,1570.785714,717.3571429,1449.357143,1.071428571,15939.07143,566.8571429,12.0,34.42857143,87930.85715002399
"TOTAL, TELANGANA",93.42857143,75.85714286,8.857142857,215.0,0.0,70.92857143,164.5714286,8.428571429,0.071428571,22.0,707.0,1095.857143,345.3571429,0.0,110.9285714,45.35714286,608.5,0.0,34.42857143,151.0,20.64285714,618.5714286,0.0,454.9285714,0.0,2018.857143,750.5,13.64285714,14.57142857,7649.285714616999
"TOTAL, TRIPURA",154.4285714,54.28571429,1.571428571,200.7142857,0.0,165.1428571,224.1428571,16.28571429,0.928571429,58.57142857,203.0,356.5714286,51.14285714,286.7142857,157.7857143,29.92857143,71.21428571,9.5,43.35714286,840.7142857,24.78571429,269.9285714,2.785714286,515.4285714,0.0,174.9285714,18.71428571,1.785714286,1.928571429,3936.2857140909996
"TOTAL, UTTAR PRADESH",5042.357143,4695.928571,1370.285714,2127.357143,13.64285714,1649.714286,10232.42857,385.5,72.35714286,2477.642857,5673.5,25744.78571,12558.0,11842.57143,4790.071429,3030.428571,6756.857143,230.2857143,343.1428571,11534.57143,1878.071429,3354.714286,1893.642857,6292.0,0.214285714,11432.85714,1344.214286,40.64285714,23.71428571,136831.499994964
"TOTAL, UTTARAKHAND",226.1428571,199.8571429,40.42857143,159.2142857,0.0,117.7857143,506.1428571,28.21428571,2.642857143,153.2142857,444.5714286,1555.142857,589.1428571,903.0714286,438.4285714,135.2857143,428.5714286,18.78571429,23.0,783.7142857,67.42857143,159.9285714,108.5,317.3571429,0.071428571,608.2857143,62.92857143,14.28571429,2.357142857,8094.499999851002
"TOTAL, WEST BENGAL",1673.285714,1574.857143,515.5,2339.0,0.071428571,1741.428571,4754.857143,209.1428571,852.7857143,568.5714286,444.1428571,15241.64286,3120.928571,10886.0,4441.714286,781.9285714,2719.285714,137.2142857,208.4285714,9330.285714,405.4285714,2546.785714,111.0,11016.57143,8.142857143,4424.857143,1234.714286,40.71428571,76.92857143,81406.214288854
"TRAFFIC PS, MIZORAM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857,0.0,0.0,0.0,0.857142857
"TRICHY CITY, TAMIL NADU",1.714285714,0.642857143,0.0,0.642857143,0.0,0.214285714,1.0,0.0,0.0,1.714285714,5.857142857,21.92857143,4.714285714,0.0,1.428571429,0.0,7.285714286,0.0,0.0,1.857142857,0.0,1.857142857,0.0,1.928571429,0.0,64.21428571,17.21428571,0.0,0.428571429,134.64285713599998
"TRICHY RLY., TAMIL NADU",0.785714286,0.714285714,0.142857143,0.071428571,0.0,0.071428571,0.142857143,0.142857143,0.071428571,4.571428571,1.642857143,59.64285714,0.571428571,59.07142857,1.928571429,0.357142857,1.285714286,0.0,0.0,13.35714286,0.071428571,1.142857143,0.5,0.285714286,0.0,4.214285714,0.0,0.0,0.0,150.785714283
"TRICHY RURAL, TAMIL NADU",46.14285714,37.0,0.0,11.14285714,0.0,11.14285714,55.14285714,2.285714286,0.0,19.07142857,60.5,180.4285714,61.42857143,119.0,40.78571429,0.928571429,21.07142857,1.571428571,10.0,491.9285714,4.714285714,20.78571429,2.214285714,26.64285714,0.071428571,435.8571429,0.0,0.0,0.0,1659.8571428349996
"TRICHY URBAN, TAMIL NADU",17.78571429,19.21428571,0.357142857,3.857142857,0.0,3.857142857,29.0,1.0,0.285714286,15.64285714,60.64285714,388.2142857,94.5,293.7142857,6.928571429,1.285714286,62.28571429,4.571428571,1.5,175.9285714,2.928571429,9.857142857,52.57142857,25.42857143,0.0,121.2142857,0.0,0.0,0.0,1392.571428499
"TRICHY, TAMIL NADU",2.785714286,2.285714286,0.0,1.714285714,0.0,0.571428571,4.285714286,0.142857143,0.0,2.428571429,7.857142857,10.0,2.357142857,0.0,9.428571429,0.0,4.071428571,0.0,0.0,0.428571429,0.142857143,7.285714286,0.0,3.428571429,0.0,149.5,7.642857143,0.0,0.214285714,216.571428573
"TRIVANDRUM COMMR., KERALA",10.28571429,21.21428571,13.21428571,34.57142857,0.0,26.5,33.42857143,6.5,41.07142857,70.28571429,200.6428571,370.1428571,129.9285714,223.2857143,379.6428571,23.42857143,268.5714286,4.5,10.85714286,722.5714286,0.857142857,180.0714286,17.0,104.6428571,0.0,651.5714286,16.92857143,1.642857143,3.0,3566.3571427899997
"TRIVANDRUM RURAL, KERALA",30.21428571,33.64285714,23.14285714,79.28571429,0.0,61.42857143,48.85714286,9.285714286,16.07142857,61.07142857,336.1428571,315.6428571,104.3571429,195.5,541.4285714,13.21428571,218.2142857,4.071428571,29.57142857,1552.071429,3.857142857,409.4285714,14.28571429,273.7857143,0.0,416.2857143,15.78571429,0.928571429,0.428571429,4808.000000342001
"TRIVANDRUM, KERALA",7.928571429,10.57142857,1.071428571,8.071428571,0.0,8.071428571,11.0,4.214285714,1.0,17.28571429,93.85714286,106.3571429,37.64285714,68.71428571,132.5714286,5.928571429,56.5,2.357142857,10.28571429,356.1428571,0.571428571,53.5,1.285714286,37.42857143,0.0,0.0,0.0,0.0,0.0,1032.357142889
"TUENSANG, NAGALAND",4.0,1.928571429,0.428571429,1.0,0.0,0.857142857,1.571428571,0.071428571,0.0,1.428571429,4.142857143,8.785714286,0.0,7.357142857,2.428571429,0.857142857,1.285714286,0.428571429,0.357142857,0.714285714,0.0,0.214285714,0.0,0.0,0.0,1.428571429,1.428571429,0.0,0.0,40.714285716
"TUMAKURU, KARNATAKA",3.928571429,3.571428571,0.214285714,7.714285714,0.0,2.571428571,4.857142857,1.0,0.071428571,3.571428571,20.0,20.92857143,11.21428571,0.0,28.14285714,1.071428571,12.57142857,0.0,0.928571429,6.285714286,1.071428571,35.71428571,0.0,6.214285714,0.0,182.7142857,9.714285714,0.928571429,0.0,364.99999997200007
"TUMKUR, KARNATAKA",69.42857143,52.21428571,3.571428571,17.5,0.0,17.5,46.42857143,9.785714286,2.214285714,47.28571429,231.3571429,426.0,135.5714286,290.4285714,220.6428571,11.14285714,67.92857143,1.785714286,24.35714286,811.7857143,13.57142857,92.57142857,0.142857143,63.57142857,0.0,20.71428571,0.0,0.0,0.0,2677.50000001
"UDAIPUR, RAJASTHAN",70.5,85.85714286,5.285714286,132.0,0.0,96.64285714,351.8571429,2.928571429,2.571428571,64.71428571,305.6428571,668.2857143,289.0,345.3571429,233.0714286,24.64285714,613.1428571,2.214285714,39.92857143,1404.285714,10.64285714,202.0714286,1.428571429,325.3571429,0.0,459.4285714,33.92857143,7.142857143,0.642857143,5778.571428365
"UDALGURI, ASSAM",29.57142857,9.928571429,0.071428571,24.42857143,0.0,19.5,78.57142857,5.785714286,0.071428571,9.714285714,42.71428571,71.92857143,11.57142857,53.07142857,17.64285714,6.571428571,10.07142857,0.928571429,11.35714286,85.35714286,2.642857143,21.35714286,0.0,30.5,0.0,32.78571429,7.285714286,0.0,0.642857143,584.071428573
"UDHAMPUR, JAMMU & KASHMIR",9.928571429,17.64285714,0.642857143,20.07142857,0.0,15.78571429,25.57142857,0.357142857,0.0,1.285714286,58.57142857,64.57142857,12.42857143,49.78571429,29.07142857,3.857142857,8.571428571,0.142857143,3.714285714,9.5,0.714285714,20.64285714,11.71428571,8.714285714,0.0,41.85714286,2.357142857,0.0,0.0,417.4999999950001
"UDHAMSINGH NAGAR, UTTARAKHAND",53.78571429,50.14285714,8.285714286,31.78571429,0.0,23.78571429,121.2857143,8.714285714,0.571428571,33.07142857,70.78571429,389.5714286,179.2142857,199.2857143,105.6428571,26.71428571,70.35714286,3.714285714,0.5,111.6428571,14.0,38.21428571,4.285714286,74.28571429,0.0,131.8571429,11.07142857,7.0,0.0,1769.5714285810002
"UDUPI, KARNATAKA",18.78571429,15.92857143,1.142857143,12.92857143,0.0,8.928571429,18.71428571,4.714285714,0.928571429,23.85714286,130.7857143,117.3571429,45.57142857,66.78571429,130.2142857,7.214285714,42.64285714,2.5,5.285714286,277.0,1.142857143,42.57142857,0.857142857,30.71428571,0.0,107.4285714,5.0,1.142857143,0.857142857,1121.000000015
"UJJAIN, MADHYA PRADESH",65.5,140.6428571,1.571428571,94.92857143,0.0,77.14285714,92.57142857,5.428571429,2.428571429,87.21428571,512.5,1160.285714,395.3571429,733.8571429,112.3571429,25.14285714,65.07142857,1.642857143,31.92857143,763.5,13.64285714,213.0,35.0,180.4285714,0.071428571,274.7142857,31.07142857,0.5,0.428571429,5117.9285711719995
"UKHRUL, MANIPUR",5.285714286,8.857142857,0.071428571,0.714285714,0.0,0.571428571,4.571428571,0.142857143,2.214285714,0.5,2.071428571,6.357142857,0.571428571,5.642857143,1.285714286,4.571428571,3.142857143,0.0,6.071428571,2.928571429,0.0,0.214285714,0.0,0.142857143,0.0,0.5,0.142857143,0.0,0.0,56.571428569
"UMARIA, MADHYA PRADESH",1.214285714,0.428571429,0.0,10.92857143,0.0,3.714285714,13.0,0.142857143,0.142857143,0.857142857,14.57142857,5.571428571,1.714285714,0.0,1.571428571,0.285714286,1.142857143,0.0,0.357142857,4.428571429,0.142857143,15.28571429,0.0,6.428571429,0.0,0.0,3.857142857,0.0,0.0,85.78571429
"UMARIYA, MADHYA PRADESH",18.57142857,7.857142857,15.35714286,24.71428571,0.0,24.71428571,9.857142857,0.785714286,0.357142857,9.428571429,82.35714286,74.78571429,13.85714286,60.92857143,13.64285714,1.142857143,11.21428571,0.0,7.428571429,126.8571429,3.357142857,59.42857143,4.428571429,23.42857143,0.0,5.928571429,0.0,0.0,0.0,600.428571473
